,NAME,MA,ENTRGB,ENTMA,ENGGREE,ENGBV,HOMO,EX,ENTBV,ENGMA,CONTRA,BR,BI,LABEL
21,14891_left.jpeg,0.57556270096463,0.846662325535271,0.588189528583168,0.240301047933624,0.722514137927901,0.822742340769513,0.581897491821156,0.830597663038207,0.60738255033538,0.314036962329359,0,-0.357142857142857,0
22,14081_left.jpeg,0.536977491961415,0.612722797915531,0.542400313066501,0.24865261066416,0.559087887370121,0.921610887321995,0.498364231188659,0.707879516753431,0.530760626398318,0.178620892568428,-0.015380859375,0.253652597402598,0
23,12474_left.jpeg,0.897106109324759,0.85443367922603,0.843227501009937,0.413767500767021,0.894090755935198,0.791551875980587,0.766630316248637,0.961742846627426,0.804250559283802,0.321325751100893,-0.2734375,0.613636363636365,0
24,11083_right.jpeg,0.57556270096463,0.747520176247699,0.578371150037091,0.220744275734966,0.628989809764045,0.798416326855818,0.506215921483097,0.773463599530362,0.516219239373552,0.325927661271112,-0.0546875,0.025974025974026,0
25,14375_right.jpeg,0.286173633440514,0.877599779015105,0.310155106118378,0.121078510463557,0.177878354627501,0.87481660820134,0.136532170119956,0.499388736178705,0.144015659955125,0.192256140475443,-0.09375,-0.094155844155844,0
26,12128_left.jpeg,0.588424437299035,0.915847855866337,0.609374667007838,0.317345950665963,0.740007831638001,0.88461818897896,0.570338058887677,0.841401244183672,0.598993288590548,0.31838684975249,0.375,0.493506493506495,0
27,14627_left.jpeg,0.877813504823151,0.855448951595061,0.833252475120859,0.377631518886232,0.878946553623959,0.84005424273476,0.800218102508179,0.924976238375194,0.837248322147468,0.34128732634116,0.3125,-0.623376623376624,0
28,15060_right.jpeg,0.321543408360129,0.874218098083845,0.362203671815998,0.226195077488158,0.246906047663715,0.987861875131478,0.150490730643402,0.523686372835024,0.160234899328677,0.133747054060725,0.013671875,0.220779220779221,0
29,12425_right.jpeg,0.472668810289389,0.584744122511699,0.485745487348179,0.306922320912509,0.534354481791437,0.944232850473558,0.382551799345692,0.700680940894065,0.399049217002159,0.180419316546909,-0.294921875000001,-0.607345779220779,0
30,1240_right.jpeg,0.504823151125402,0.573498563711304,0.504986465571539,0.273792727756234,0.570161459234511,0.964282528059011,0.464558342420938,0.736500169175806,0.498881431767326,0.139485923379102,-0.1309814453125,-0.379667207792207,0
31,14904_left.jpeg,0.508038585209003,0.522124253873457,0.511072964633999,0.178705490636631,0.504612470517523,0.938258970949896,0.412868047982552,0.679928808726339,0.445469798657466,0.157869094428709,-0.1068115234375,-0.081777597402597,0
32,14764_right.jpeg,0.270096463022508,0.828685214491336,0.323966740656146,0.13844990363876,0.347451530356709,0.820722016039561,0.294220283533261,0.46523680411125,0.314038031319814,0.328210778239806,0.03515625,0.142857142857143,0
33,15045_right.jpeg,0.508038585209003,0.564658061490601,0.521756110256634,0.229814508984228,0.559861944613936,0.939361753527129,0.542857142857143,0.705644945179227,0.577181208053625,0.165437467031837,0.318359375000001,-0.213068181818182,0
34,11717_left.jpeg,0.247588424437299,0.593635875349017,0.287396725997012,0.216066401734338,0.406088643214259,0.962792712376427,0.268484187568157,0.568003598334464,0.288870246084868,0.236164744914455,0.08538818359375,0.373478084415586,0
35,11232_right.jpeg,0.697749196141479,0.876798791162438,0.685130772745515,0.300497874086053,0.787853675861248,0.837674491647555,0.585605234460196,0.888431780114864,0.624161073825494,0.317306329655094,-0.484375,-0.48051948051948,0
36,14718_right.jpeg,0.517684887459807,0.753906515516031,0.531528206101644,0.376976134805239,0.580743277085174,0.938908998183804,0.397382769901854,0.748368943283079,0.422259507829813,0.366640443916548,-0.272827148437501,-0.028612012987013,0
37,15062_left.jpeg,0.598070739549839,0.75761505278625,0.596852846898006,0.420722809028038,0.627578293613578,0.930752591655946,0.524972737186478,0.756954073186508,0.556767337807432,0.398456947597807,-0.1036376953125,-0.193181818181818,0
38,1316_left.jpeg,0.398713826366559,0.811600052593478,0.44284283181976,0.167023430940682,0.56047208385317,0.841745370685201,0.383642311886587,0.652691645056306,0.396812080536811,0.229639509881793,-0.078125,0.220779220779221,0
39,14218_right.jpeg,0.620578778135048,0.791865366286774,0.614642803718844,0.305836790797125,0.710548123594174,0.833110938581327,0.623991275899673,0.829811852562913,0.659955257270621,0.2803813437395,-0.234375,0.67857142857143,0
40,15225_left.jpeg,0.614147909967846,0.734323347513302,0.679733411560504,0.281359192579848,0.675242006720633,0.881959066801305,0.581243184296619,0.810003657996995,0.577740492169736,0.194794198987067,0.0625,0.44805194805195,0
41,14581_right.jpeg,0.688102893890675,0.807281361649191,0.690517402933177,0.364937983309392,0.770687818160295,0.79623387953091,0.637077426390403,0.863216280241874,0.66498881431743,0.394984339841446,-0.015625,0.415584415584416,0
42,1313_right.jpeg,0.485530546623794,0.744631483220245,0.499755926500634,0.16823682147499,0.513582427989915,0.792309626423087,0.47546346782988,0.636944664382929,0.504753914988753,0.331006216418477,0.01171875,0.069805194805195,0
43,14564_right.jpeg,0.401929260450161,0.555337082964887,0.41998358459415,0.177347591832621,0.426378049557875,0.945919839563125,0.328026172300981,0.61387940467136,0.346756152125425,0.175066544042844,0.059814453125,-0.395089285714287,0
44,11975_right.jpeg,0.498392282958199,0.629839977475548,0.517719884516531,0.261899273151845,0.522716303466872,0.94570075881431,0.395201744820065,0.686935871934685,0.424496644295161,0.185911251023561,0.046875,0.327313311688313,0
45,1395_left.jpeg,0.414790996784566,0.576431071193323,0.439850268532099,0.239109373414319,0.488821702743812,0.971535449347688,0.348745910577972,0.653686979740718,0.376118568232562,0.146544091343559,0.08544921875,-0.012581168831169,0
46,15772_right.jpeg,0.752411575562701,0.794110522042556,0.726869509097475,0.34540583024851,0.837721175474226,0.803708333565656,0.737622682660851,0.887798066649964,0.772091722594754,0.384201311135823,0.078125,-0.084415584415585,0
47,14955_right.jpeg,0.456591639871383,0.92363222848524,0.476353648914221,0.202085815031894,0.58878436586499,0.88458433048778,0.28484187568157,0.791247346939068,0.300055928411611,0.340378486863535,0.1875,-0.363636363636365,0
48,13081_left.jpeg,0.315112540192926,0.527181788700425,0.343986429519536,0.121975854252125,0.380918122956712,0.956263042630082,0.371864776444929,0.53861174629289,0.398489932886047,0.145145402553682,-0.274963378906249,-0.176897321428572,0
49,15151_right.jpeg,0.29903536977492,0.587710283505578,0.330349343251268,0.196675246952896,0.457577109761314,0.961087005135042,0.270229007633588,0.629267885102321,0.287751677852194,0.160141282724662,0.0899658203125,0.067978896103896,0
50,12448_left.jpeg,0.627009646302251,0.811479537993898,0.632857669597149,0.271844863545027,0.689484660006744,0.809725783741887,0.478516902944384,0.847133888248184,0.500279642058056,0.322451067686172,-0.14453125,-0.13961038961039,0
51,14270_right.jpeg,0.408360128617363,0.62968772642392,0.434151843537247,0.393166563851688,0.514228993452387,0.905349767212868,0.350272628135224,0.707366551768829,0.374161073825269,0.478756729030868,-0.0947265625,-0.178571428571429,0
52,14091_left.jpeg,0.536977491961415,0.634938054289344,0.546107901631452,0.352493140387883,0.587664259500417,0.94003218524528,0.421810250817884,0.729714273482417,0.446029082774029,0.254450245725428,-0.24462890625,-0.152800324675325,0
53,10947_left.jpeg,0.556270096463023,0.588094123362334,0.548386537858173,0.29049396700749,0.580679531194502,0.925507281151501,0.460632497273719,0.732376847138106,0.495525727069303,0.169665506163797,-0.27685546875,0.476663961038962,0
54,13320_left.jpeg,0.70096463022508,0.874975736889935,0.690786454753294,0.408782601024274,0.857008860678805,0.804704682038917,0.690076335877862,0.913326081159024,0.733501118568167,0.394836933129991,0.5625,-0.27922077922078,0
55,14835_left.jpeg,0.086816720257235,0.575675166084897,0.247843632368636,0.077400166239319,0.13626139457795,0.939883657530239,0.136532170119956,0.237423670114912,0.101789709172459,0.156358248140971,0.140625,0.081168831168831,0
56,16126_left.jpeg,0.636655948553055,0.859142532523222,0.639174853071313,0.42640148952209,0.827112037956131,0.849265431550131,0.589967284623773,0.85676471084769,0.611577181208021,0.317609255106351,-0.203125,-0.012987012987013,0
57,14833_left.jpeg,0.652733118971061,0.841323243448497,0.65476439412493,0.296287443867567,0.830508783273075,0.825036265259814,0.60370774263904,0.915158559668187,0.651565995525789,0.252459049625052,-0.343750000000001,0.298701298701298,0
58,11117_left.jpeg,0.463022508038585,0.607497957685159,0.473704605666984,0.243647561280645,0.53796067789202,0.921226405547408,0.449727371864777,0.681865560502941,0.483780760626448,0.198561553281795,0.048828125,-0.093547077922078,0
59,13363_right.jpeg,0.659163987138264,0.877030002729232,0.662932284673386,0.291607101393028,0.768529564433431,0.906588337105898,0.566848418756816,0.841712678211926,0.592281879194502,0.169481974276852,0.109375,-0.155844155844156,0
60,16448_right.jpeg,0.807073954983923,0.751804806072393,0.905432022723365,0.588956989808768,0.875549808307001,0.905717025725297,0.90752453653217,0.922554746570936,0.899328859060215,0.201863222555476,0.375,0.503246753246753,0
61,12023_left.jpeg,0.610932475884244,0.884612078184397,0.605207747420929,0.361279113627516,0.830845725838027,0.787139965239601,0.554198473282443,0.88523524925614,0.580816554809704,0.46412258468505,-0.1484375,0.12987012987013,0
62,14911_left.jpeg,0.315112540192926,0.637710658022394,0.344302214512798,0.33036204451345,0.504029650945722,0.977302044800305,0.300545256270447,0.637429620272544,0.324105145413883,0.239993221264492,0.056640625,0.217532467532468,0
63,1202_left.jpeg,0.032154340836013,0.845858580133197,0.066445957313392,0.121905113185006,0.013377530484193,0.849066101171733,0.006106870229008,0.084241168206598,0.005313199105316,0.193089642383109,-0.09765625,0.051948051948052,0
64,12068_right.jpeg,0.273311897106109,0.654044891659234,0.307248475209473,0.107415356460467,0.297920973308684,0.761704293488612,0.216575790621592,0.457646397391522,0.228747203579414,0.408882537803298,0.046875,-0.326298701298701,0
65,14216_right.jpeg,0.659163987138264,0.84605274254438,0.649578236213821,0.165327605357571,0.571745999945364,0.871540800534223,0.489858233369684,0.745630319759265,0.524328859060328,0.165507543565471,0.179687499999999,-0.029220779220779,0
66,15182_left.jpeg,0.720257234726688,0.910947775354195,0.702598604407407,0.374202455159838,0.8136980812487,0.813944367248183,0.606106870229008,0.894383148157739,0.638702460849809,0.35937878999028,0.445312500000001,-0.123376623376624,0
67,15979_left.jpeg,0.401929260450161,0.559171880932335,0.437153075616001,0.206637534402793,0.494759177131616,0.964736957729749,0.357906215921483,0.665169404816973,0.383668903803226,0.179319560192616,-0.107177734375,0.266030844155844,0
68,13294_right.jpeg,0.585209003215434,0.846349935907653,0.626524881282152,0.223424538791501,0.741109724890947,0.852357349516005,0.681352235550709,0.808444318332717,0.714485458612704,0.21455591816581,0.1875,0.045454545454546,0
69,14144_left.jpeg,0.234726688102894,0.494893682187934,0.266933380099453,0.081153871267346,0.296300006374592,0.920424646003784,0.235986913849509,0.470642006224514,0.254194630872416,0.190649589591404,-0.0830078125,0.053571428571429,0
70,14186_left.jpeg,0.694533762057878,0.938065116323855,0.689171746237597,0.234869510122931,0.715839032519506,0.921116395224566,0.584732824427481,0.835956920562792,0.617449664429449,0.205035237351129,-0.0625,0.220779220779221,0
71,13295_right.jpeg,0.42443729903537,0.554537438563798,0.452388909655685,0.173605605906965,0.459999453606653,0.957653979504909,0.329552889858233,0.616946371886062,0.353187919462964,0.151165711227451,0.0081787109375,-0.296063311688311,0
72,15134_left.jpeg,0.64951768488746,0.816170343336248,0.646844538789635,0.23495934291306,0.745389806121436,0.782898800623424,0.682224645583424,0.845576320001907,0.718400447427289,0.40277949383922,0.0234375,0.396103896103896,0
73,11314_right (1).jpeg,0.395498392282958,0.860243746257654,0.423912896938885,0.248701570108933,0.487938366830282,0.84595431342275,0.392802617230098,0.622351430697101,0.41107382550307,0.302005140341229,0.109375,-0.006493506493506,0
74,14837_left.jpeg,0.379421221864952,0.552686457749619,0.393780918361987,0.209631539749515,0.515021263807814,0.937735865064423,0.357251908396947,0.679871350894168,0.37695749440718,0.191690735194719,0.2010498046875,-0.149553571428572,0
75,11838_left.jpeg,0.453376205787781,0.51905835664994,0.467805733817254,0.189736537337581,0.461820764768564,0.944547510882701,0.395201744820065,0.65802520644094,0.426174496644398,0.161660937798858,-0.00933837890625,-0.046164772727273,0
76,14718_left.jpeg,0.556270096463023,0.735011432391578,0.579495272090148,0.245366292011204,0.499649397601339,0.950195129224256,0.443620501635769,0.695713223731309,0.471756152125087,0.433426476296145,-0.28076171875,0.133319805194805,0
77,1513_left.jpeg,0.710610932475884,0.851126290576537,0.701526870324828,0.303372187122016,0.804090664869642,0.869139641322477,0.64143947655398,0.881718768270953,0.677852348992959,0.232657786804808,-0.406250000000001,-0.350649350649351,0
78,12476_left.jpeg,0.643086816720257,0.88112070688386,0.63560617768905,0.337707043709237,0.777909316917252,0.842343439693616,0.594111232279171,0.880034804865554,0.634228187919563,0.304451794339421,-0.0625,-0.337662337662337,0
79,10942_right.jpeg,0.816720257234727,0.931140120937249,0.79950780607402,0.387423809632648,0.848658149001468,0.825427701548792,0.768593238822247,0.911839539285006,0.816834451901275,0.355052166716624,-0.218750000000001,0.402597402597402,0
80,14761_left.jpeg,0.408360128617363,0.761022043395709,0.438352284144494,0.171506516879705,0.508774166522475,0.817686879127052,0.343075245365322,0.655970077290705,0.360178970917066,0.326038149552479,-0.375,0.383116883116882,0
81,12140_left.jpeg,0.495176848874598,0.562034338736112,0.515410175885185,0.252308109772452,0.501671052991054,0.938261810082244,0.432715376226827,0.677281404597741,0.457774049216883,0.185794885064351,0.13775634765625,-0.292613636363636,0
82,15230_left.jpeg,0.546623794212219,0.920301110431117,0.550378507077902,0.205973416350088,0.638487947473387,0.855705484727734,0.493347873500545,0.765004424105751,0.513982102908203,0.354741015859223,-0.1171875,-0.142857142857143,0
83,16131_right.jpeg,0.305466237942122,0.60877522994933,0.338291850315641,0.136158995279149,0.2942054985384,0.950393990344774,0.285496183206107,0.443133428009203,0.31152125279641,0.270276115487986,-0.12335205078125,-0.28419237012987,0
84,14616_left.jpeg,0.469453376205788,0.596060026825742,0.467805733817254,0.214949232500654,0.533270801650117,0.926421747789988,0.396946564885496,0.694515685712352,0.425894854585891,0.290960005590737,0.361328125,-0.425121753246752,0
85,16481_left.jpeg,0.2508038585209,0.635692606941862,0.282802034872058,0.29109694726165,0.373295935744146,1,0.261723009814613,0.510946833526913,0.275167785234721,0.298859891926922,0.110595703125,-0.064021915584416,0
86,12159_left.jpeg,0.463022508038585,0.659982461433103,0.474587993611871,0.292455805572405,0.5283896877362,0.962683442539758,0.3886586695747,0.712880390987869,0.410514541386958,0.371880904762374,0.4698486328125,0.048092532467533,0
87,15426_right.jpeg,0.411575562700965,0.632786498122912,0.421495813254557,0.396974919757611,0.584649989527456,0.94924342324933,0.480916030534351,0.699673120224423,0.522371364653035,0.242316904949151,0.3070068359375,-0.096793831168831,0
88,1242_left.jpeg,0.446945337620579,0.58833916637683,0.487794402136236,0.275110794731241,0.530311171012021,0.947148495653052,0.401526717557252,0.705033132422142,0.428411633109747,0.166282582531152,0.112060546875,0.016639610389611,0
89,14121_right.jpeg,0.337620578778135,0.549324287815234,0.366260061011653,0.137411077716814,0.415149666244725,0.94989107837775,0.332606324972737,0.558611949745706,0.355704697986368,0.15695271050816,-0.236938476562499,0.048498376623377,0
90,15949_right.jpeg,0.356913183279743,0.573570677174122,0.378372519960301,0.228014941864623,0.401881414430248,0.960634588375566,0.28113413304253,0.578772122615334,0.303411633109634,0.232695203456504,-0.15692138671875,-0.254971590909091,0
91,12140_right.jpeg,0.456591639871383,0.567826121098737,0.473115471573704,0.264621787307076,0.495915709719428,0.933876636628978,0.375136314067612,0.694149012959581,0.403803131990912,0.201189107604133,0.01031494140625,0.269683441558442,0
92,14863_right.jpeg,0.819935691318328,0.852099871962972,0.767999644454491,0.389882656267292,0.88981978126053,0.781534799597101,0.749400218102508,0.939446422567542,0.799776286353104,0.370498578088247,0,0.116883116883117,0
93,14504_right.jpeg,0.70096463022508,0.911925231312344,0.690786454753294,0.264013271437878,0.792024478422021,0.839251761296797,0.605016357688113,0.850067385924594,0.62444071588355,0.298076201287998,0.4140625,0.626623376623376,0
94,16221_left.jpeg,0.273311897106109,0.529058026757403,0.300119615284319,0.13123013236791,0.39460527633844,0.939092229627898,0.233369683751363,0.597239149574084,0.247203579418314,0.196498836320476,0.203857421875001,-0.222808441558442,0
95,14955_left.jpeg,0.430868167202572,0.934058210369056,0.457441877311528,0.125062005045662,0.456493429619979,0.880150370682071,0.342202835332606,0.706172940801988,0.365492170022381,0.284514968692801,-0.015625,0.545454545454545,0
96,14115_right.jpeg,0.491961414790997,0.609277325423908,0.496844610885505,0.284160599508957,0.567092549926699,0.94908000071337,0.458669574700109,0.736873907221554,0.493008948545898,0.166545876925788,-0.2244873046875,0.000811688311688,0
97,10962_right.jpeg,0.781350482315113,0.876678506051984,0.771923871447407,0.250181375470234,0.751664223074192,0.843668050998908,0.622464558342421,0.894755227454264,0.661353467561351,0.349136756492279,0.171875,0.103896103896104,0
98,12464_right.jpeg,0.977491961414791,0.951862806599721,0.906934305407739,0.557376089673908,0.955059147079983,0.802382975506088,0.891821155943293,0.962907311037862,0.945469798657466,0.332329127944244,-0.281250000000001,-0.25974025974026,0
99,11095_right.jpeg,0.819935691318328,0.865859947225725,0.795360496767021,0.345036018323143,0.806859057835739,0.833418375797523,0.730861504907306,0.90921888750126,0.758948545861169,0.380159674856263,0.0625,0.753246753246753,0
100,1506_left.jpeg,0.610932475884244,0.708173539634678,0.607708735851234,0.228456462564126,0.56378687016783,0.859434259472601,0.487241003271538,0.728082549968818,0.516498881431608,0.329399398469828,0.1875,-0.532467532467534,0
101,16336_left.jpeg,0.279742765273312,0.575462496969775,0.313056184933516,0.118956016032646,0.344510112830225,0.987295968614064,0.201526717557252,0.548250267103537,0.218400447427289,0.129820089174053,0.231658935546874,0.260247564935065,0
102,14920_right.jpeg,0.691318327974277,0.880054617979757,0.690786454753294,0.320467299773999,0.799792370527542,0.83394911633978,0.632497273718648,0.878542690430077,0.656319910514542,0.23833729351304,-0.281250000000001,0.246753246753247,0
103,12211_left.jpeg,0.768488745980707,0.873677115343495,0.745398161825405,0.327711214528958,0.790749560608688,0.837242827623926,0.634896401308615,0.901299133326052,0.67281879194615,0.374778263342886,-0.281250000000001,-0.25974025974026,0
104,12072_left.jpeg,0.620578778135048,0.863997849890956,0.604373524995027,0.290599570151262,0.829051734343564,0.851649676655351,0.602181025081788,0.912583267841577,0.641498881431721,0.228871929782475,-0.0625,0.805194805194806,0
105,15394_left.jpeg,0.514469453376206,0.939249536102036,0.517142682340516,0.156622788343425,0.503009716695058,0.841025918357503,0.41701199563795,0.691110304320734,0.443232662192118,0.245005367468969,-0.109375,0.068181818181818,0
106,14256_left.jpeg,0.713826366559486,0.86047477183379,0.707683667436067,0.337568759931673,0.779648669076866,0.813398308734874,0.623336968375136,0.869328469726752,0.665268456375486,0.378693057749556,0.390625,0.12987012987013,0
107,11023_left.jpeg,0.270096463022508,0.953286533323524,0.309832422699454,0.132267555933978,0.331760934696893,0.857512606915456,0.268702290076336,0.521576781180661,0.289429530201431,0.293521609328494,0.1015625,0.058441558441559,0
108,15347_left.jpeg,0.453376205787781,0.639515529881669,0.458925649966076,0.320435078390746,0.520084508837908,0.946394687741663,0.372082878953108,0.692440308243191,0.391498881431495,0.318823124070908,0.279174804687499,0.134334415584416,0
109,13436_right.jpeg,0.530546623794212,0.653727876083526,0.535826021891889,0.398908473377264,0.542850898361728,0.885334901082866,0.459105779716467,0.692044373149972,0.482382550335267,0.498442945057922,-0.1065673828125,0.064732142857143,0
110,12079_right.jpeg,0.466237942122187,0.632458595421381,0.490425826129131,0.329160783127837,0.568258189070317,0.956411915515793,0.432933478735006,0.72885164834125,0.463646532438311,0.23367326141789,-0.2703857421875,-0.16010551948052,0
111,11097_right.jpeg,0.717041800643087,0.949421093725536,0.707951043459384,0.359720964954478,0.827694857527933,0.829445258145316,0.617448200654308,0.932590783212578,0.64010067114099,0.373294673886012,0.281250000000001,0.149350649350649,0
112,14824_right.jpeg,0.704180064308682,0.880830511206764,0.681623715435402,0.364075493397204,0.843868100645655,0.808524942097399,0.583860414394765,0.925542184035836,0.606543624160761,0.384403738199129,0.125,-0.116883116883117,0
113,13220_right.jpeg,0.536977491961415,0.921624936407529,0.531528206101644,0.147470964219815,0.599302437824996,0.915870998985208,0.410250817884406,0.747553667715456,0.428691275167803,0.212719154105491,-0.0625,0.298701298701298,0
114,10976_right.jpeg,0.530546623794212,0.880091535763797,0.543256439824243,0.154060027952797,0.46452541184399,0.923157732126124,0.347655398037077,0.681879889038075,0.372203579418427,0.253094414217351,0.218750000000001,0.051948051948052,0
115,16318_left.jpeg,0.591639871382637,0.807674816837415,0.589309103207043,0.2309031062416,0.748486035096665,0.900999446117087,0.498800436205016,0.852727192315655,0.527404921700295,0.16488938629674,-0.281250000000001,0.350649350649351,0
116,16257_right.jpeg,0.479099678456592,0.559305882887464,0.501500838733248,0.220173746489759,0.543934578503062,0.914279381221193,0.45845147219193,0.705505939164638,0.487136465324471,0.223337607525113,-0.03076171875,0.338474025974028,0
117,14833_right.jpeg,0.659163987138264,0.837761765909579,0.645476613723832,0.239079103848226,0.841099707679558,0.817195453301058,0.575790621592148,0.910079876478881,0.614093959731426,0.316586682680876,0.546875,-0.24025974025974,0
118,119_right.jpeg,0.54983922829582,0.845865957740137,0.571333433934018,0.265171584647422,0.713179918223124,0.856354975985639,0.527589967284624,0.829706227270129,0.546700223713363,0.340908450299832,0.406250000000001,0.649350649350649,0
119,15436_left.jpeg,0.578778135048232,0.896379346385992,0.583425576897065,0.148637601355608,0.516687763520965,0.866187719119851,0.442966194111232,0.743186110528347,0.466442953020222,0.399621177811734,-0.0078125,0.136363636363637,0
120,14061_left.jpeg,0.530546623794212,0.82249853010086,0.564840343656056,0.138647840850242,0.587937456174698,0.958437741197468,0.480916030534351,0.739657778033726,0.508109619686776,0.146213428417568,0.078125,0.194805194805195,0
121,14161_left.jpeg,0.514469453376206,0.65790119745527,0.538114876614997,0.469010147792204,0.47461547568094,0.920423543561171,0.423118865866958,0.645434478316646,0.446868008948647,0.503211303532104,0.0491943359375,-0.257609577922078,0
122,14213_left.jpeg,0.508038585209003,0.62783842379867,0.509046008071732,0.389366023415537,0.508127601060003,0.906233044403806,0.44711014176663,0.687362853636826,0.4815436241611,0.483345095624006,0.1209716796875,0.040178571428572,0
123,16398_left.jpeg,0.321543408360129,0.559984416340759,0.352805700657221,0.128894430628078,0.369261731520521,0.940043945483057,0.229443838604144,0.570951527349779,0.240492170022268,0.22163835402148,0.210205078124999,-0.058847402597403,0
124,14829_left.jpeg,0.440514469453376,0.594760785988914,0.463666480130552,0.310581395617546,0.484796605075994,0.947247865178977,0.417666303162486,0.649414647921008,0.448545861297433,0.164137527909674,0.0172119140625,0.213068181818182,0
125,14945_right.jpeg,0.379421221864952,0.595529160262551,0.398377911673806,0.259788153386045,0.49982242216171,0.959880482357405,0.289422028353326,0.645044377597014,0.313478747203703,0.165364375345159,-0.0887451171875,0.461546266233767,0
